mmsi,imo
940660976,9405588
622135,9681699
209191000,9592123
209782000,9611242
210886000,9289312
215240000,9351127
215724000,9292149
215873000,9324629
218565000,9613006
219229000,9352016
219278000,9399363
220629000,9358412
227628567,9290464
229604000,9303144
241008000,9471264
241408000,9370848
247276600,9494084
252649604,9786889
253661000,9830941
256075000,9250971
256266000,9290414
256349000,9732230
305466000,9436331
309839000,9330745
311000848,9227481
312345000,8814639
315186840,9665035
319099600,9303247
338273000,9538907
351353000,9744996
353804000,9452919
354286000,9802061
354973000,9699701
370078672,9645736
370240000,9117612
370708000,9471616
371104000,9790842
371579000,9221906
372024000,9573919
372343000,9383986
374066000,9109861
374122000,9748069
374266420,9808376
412377000,9591430
419652000,9279795
431654000,9806067
432669000,9355226
432712000,9476733
441337000,9276781
477153300,9734757
477326600,9854337
477423100,9525467
477620800,9740093
525008005,8211227
525019661,9180750
533000966,9480813
533000968,9019327
533001060,9066447
534083872,9683594
538002411,9272785
538003018,9360843
538004034,9594767
538004328,9594602
538004477,9580106
538005675,9331397
538005840,9434242
538005922,9830197
538006443,9765706
538006631,9611943
538007829,9597111
538008564,9463281
563001808,9290543
563009700,9733571
563017400,9711676
563029202,9456197
563055000,9778662
563060184,8952857
563066524,9262417
563444000,9683594
563478000,9725550
563710224,9284788
563967000,9378292
564038000,9392872
564714346,9426817
564742008,9311610
565233000,9750880
565309000,9705689
565357000,9681235
565653840,9449857
565756840,9267156
565766997,9640994
565812684,9404869
566494992,9781126
566538028,9527049
566545000,9374088
566817000,9626120
566955000,9632002
566981000,9626431
566994000,9658410
567317032,9202792
572941210,9190004
574013029,9244996
577509240,7616262
636012196,9275402
636016231,9629469
636017084,9728693
636019176,9605657
636019188,9271951
636019298,9849552
636019535,9689720
671108100,8325004
967365337,9243617
1842848,9156759
2068227,9313266
6351992,9358814
7695568,9242481
208197817,9412842
210337224,9721401
210982000,9323065
211549000,9501344
212911000,9464417
215213000,9231767
220570000,9295323
235077315,9468190
235096647,9454448
237829000,9169603
248224000,9299678
255806199,9839832
256083000,9655444
259832000,9413418
270640664,9344825
271042312,9352250
273377820,9136058
305854000,9504748
305969000,9634684
308574000,9194139
311000101,9441623
312030274,9692911
319146400,9482213
351190000,9311816
352346000,9357729
352687000,9081019
354117000,9003134
354348000,9459254
354785000,9632507
357633000,9207273
372151000,9697442
372350000,9443487
372805000,9442861
373119000,9588081
373121000,9561916
373394000,9665853
373498012,9262417
373943000,9614294
374088000,9088536
431894000,9085613
440147000,9314923
476707954,9348675
477045900,9613812
477176900,9712565
477189700,9440045
477224800,9613874
477271200,9289477
477792700,9608831
477825464,9504798
477967800,9695145
518579980,9581265
525005234,9534248
525009346,9297709
525010227,9134713
525015323,8912730
525016753,9653903
525023202,9060625
525119107,9374325
525300146,9239991
525300614,9237137
533000903,9553610
538003422,9441154
538004243,9590125
538004301,9427316
538004367,9294111
538005240,9581693
538007143,9432347
538007877,9710945
538008596,9478585
540469176,9382542
542424080,9747352
562751376,9655779
562759245,9180750
562765580,9483762
562990800,9456290
563003888,9637662
563003937,9551296
563006132,9471329
563021300,9767077
563023792,9525900
563030360,9695872
563035364,9703942
563088800,9742807
563174382,9412452
563600048,9424766
563664988,9796901
563676240,8827090
563862000,9569267
564714891,9461489
564778032,9456472
564920376,7616262
565109470,9188104
565113728,9354545
565995884,9140463
566167504,9314765
566632000,9661493
566730000,9457634
567207974,9570321
567443944,9566344
569441288,9757876
570106440,9784465
574972000,9565259
636014358,9472098
636014573,9261449
636015656,9493755
636016161,9703514
636016302,9689146
636016739,9695834
636016825,9412842
636017011,9108116
636017816,9806354
636018477,9453743
636018648,9511882
636019091,9626986
636091851,9403396
636092864,9648374
642122007,9318084
663378940,9808481
667862296,9629366
670181800,8608200
719957444,9456513
7789560,9382542
107368827,9494888
229305000,9630664
235108381,9702132
235108527,9683025
245916000,9369306
247293500,9439400
248007000,9308869
248123000,9772321
248265000,9505089
248834000,9125542
249160000,9497385
255805828,9713064
255805945,9217553
256099000,9718583
311000092,9515228
311000338,9399478
311459000,9240720
341104176,9512123
350116424,9263227
351663024,9711690
351907000,9845142
352077000,9152234
352241000,9314612
353806000,9455959
355047000,9710294
356820000,9692820
357773112,9511624
357802000,9181479
370722000,9272395
371019000,9181211
372129000,9791925
373516000,9487665
373948000,9620621
374542000,9814131
414057000,9626546
422031200,9349588
422040600,9465758
432935000,9540716
441453000,9353979
441530000,9340427
477057700,9783332
477103500,9749611
477110300,9380518
477225512,9814753
477464600,9153111
477585600,9535785
477802400,9593309
502323024,9802530
524742113,9253947
525433141,9282364
529671696,9537800
533130779,9696187
533130904,9629366
533131015,9370989
537789368,9723241
537844376,9262704
538002999,9386421
538003956,9423061
538004586,9640619
538006235,9428384
538006569,9263136
538006840,9741827
538007974,9474278
538008407,9213363
540389376,9559640
553000092,9744817
562264237,9683001
562857737,9786384
563011700,9498951
563021090,9704049
563025600,9312810
563069240,9773038
563096800,9407031
563516000,9435234
563648000,9689158
564082000,9578701
564201016,9058127
564238010,9055565
564385408,9709489
564713302,9263966
564734000,9185451
565452000,9288588
565573972,9404871
565726000,9464211
566090040,9220196
566192000,9596533
566678496,9436355
567242204,9834662
569929888,9448748
570748831,9078218
636011914,9270529
636015004,9511167
636017104,9728253
636017173,9229300
636017410,9742302
636018158,9392444
636018232,9216559
636018929,9827970
636019307,9469833
636092907,9400136
642122017,9415399
2676671,9173135
210214000,9689823
211744000,9294991
218643000,9290567
219126000,9456991
220645008,9367592
229467000,9628166
229799000,9436006
232004993,9425772
232006301,9766530
237559345,9356696
244365592,9211664
255805676,9248162
258802000,9669885
273396130,9538892
308592000,9343106
311000296,9489168
311000373,9702039
311000685,9336086
311317000,9161716
312637000,9114660
313570644,9351048
319086900,9724441
351758000,9174232
352566000,9664160
353199000,9644550
353862000,9681508
354405000,9282390
354509000,9520728
354711000,9155107
356467000,9267613
357647000,9653874
359819744,9754800
370388000,9478078
370646000,9363869
371874000,9177636
372921999,9733416
373014000,9758739
373598000,9606338
373938000,9312327
374069000,9827255
374286000,9119660
412060556,9832157
412764870,9613408
413055620,9483097
413376000,9488475
414272000,9808223
431221010,9870173
432278000,9200316
432606000,9325075
432992000,9568017
441927000,9317262
457900485,9371098
476157527,8220618
477191600,9767895
477232120,9593270
477237600,9802542
477466900,9696864
477542500,9471604
477790200,9739082
525007116,9463059
525007320,9209295
525008069,9509891
525018502,9749087
525125009,9347944
528092264,9353993
528267112,9634684
533062456,9659309
538004152,9488865
538004187,9573804
538004224,9468126
538004564,9583770
538004851,9446582
538004985,9624926
538006110,9246138
538006154,9116905
538007145,9449259
538007684,9397585
539240176,9705665
562272611,9724582
562333240,9671589
562444696,9628805
562460200,9318254
562773001,9548081
562984912,9549114
563013670,9570321
563021500,9817638
563023762,9777278
563024320,9305702
563038264,9750892
563046312,9158276
563072900,9832274
563073900,9838254
563172022,9472622
563172035,9713545
563173680,9247821
563179694,9482665
563239000,9555503
563691604,8819988
564194968,9308120
564528000,9338773
564535248,9338785
564854520,9054339
564885966,9058244
565005000,9294886
565095084,9227015
565313000,9722194
565363000,9739238
565728904,9450222
566084000,9661534
566350000,9533323
566530003,9651864
566629984,9501461
566687017,9724697
566949000,9604093
567000512,9343297
568735424,9338773
574002670,9218129
633450848,9467445
636013336,9377781
636015575,9607033
636016152,9597393
662932777,9724697
603960,9672973
1288264,9290220
3048248,9205081
6005568,9537238
8214072,9451642
50615608,9658264
105809938,9224324
210066000,9398656
215134000,9410791
219982000,9215189
229161000,9429431
235080614,9497177
241208000,9597214
241367000,9346861
248587000,9758076
248869000,9508859
255805785,9467146
269025000,9583110
271361920,9181742
290438144,9625920
309037000,9323821
310773000,9748904
311000855,9159115
312090744,9470739
312646000,7349388
319468000,9102071
325905000,9240172
351243007,9579585
353027000,9130511
353053825,9501447
353085000,9837626
353850968,9280639
355612000,9687095
355961000,9224295
356106000,9587984
356832000,9615030
357044000,9271377
357071000,9218272
357442000,9203382
357501000,9254525
373545000,7414262
374230000,9138903
374890000,9794290
416471000,9637806
416778000,7332713
431000024,9310824
431857000,9338632
432634000,9355264
437180720,9456472
441688000,9341342
441970000,9571428
477170700,9439539
477173200,9389758
477185300,9499967
477407500,9310147
477617900,9516698
477831800,9439606
477876000,9218076
477932500,9542489
503414000,9111773
525000000,9362463
525008120,9509918
527533264,9554286
533130794,9753404
538004189,9527075
538004339,9441403
538005077,9581423
538005386,9690793
538006550,9730971
538006721,9476848
538006766,9322877
538006816,9723112
538007253,9284257
538007349,9302918
538007403,9755646
538007596,9380374
538008285,9218777
538008416,9851830
538008604,9524994
538090091,9238818
542218072,9503689
543738113,9318553
562267755,9724702
562932192,9722625
563003952,9321029
563009248,8814122
563014889,9724697
563018300,9808481
563025696,9435234
563036780,9709386
563046896,9207845
563051300,9283203
563054500,9427677
563057800,9834882
563071100,9822451
563085200,9833565
563168922,7514177
563169542,9520273
563171670,9732333
563291000,9371086
563344984,9388352
563606928,9682253
563789000,9304588
564022000,9017056
564119928,9260419
564208984,9704037
564215014,9180578
564233000,9389978
564264961,9421283
564344000,9438298
564376000,8907694
564679000,9388807
564711032,9397614
565299936,4902921
565521000,9143532
565552056,9348132
565877040,9274484
565968008,9770189
566992000,9174608
567019000,9732199
567204624,9434242
567254420,9862140
567445000,9296274
567509000,9118381
569033304,9511882
578013008,9124366
623683392,9181742
636011490,9224439
636013892,9450868
636015500,9611890
636015961,9546203
636017191,9275373
636017903,9757034
636018828,9791872
636018890,9723069
636019342,9285677
768524268,9792797
834936816,9526875
6674112,9321964
52382364,9825025
164563154,9777278
198151052,9832157
209062000,9447201
209446768,9316232
209771700,9818400
215735000,9317494
218817272,9002609
221100056,9370630
241189000,9541813
241422000,9750050
244785000,9610884
249711000,9800374
255805876,9731602
255805936,9750402
256769000,9722637
257223000,9326342
294639644,9427055
309038000,9298662
310638588,1010301
311020300,9168934
311064600,9543603
311605000,9256200
319488976,9661455
319601984,8955392
325851000,7616262
351496000,9333840
352037000,9500742
352940000,9250244
353282000,9526291
353851000,9158587
354879000,9285110
355232000,9472581
356117000,9656888
356335032,9205081
356944000,9228710
370389000,8517645
371968000,9341005
372059000,9758387
374061000,9268552
405000199,9317169
412549072,9885805
413465180,9582594
413491830,9768552
419000124,9231004
431000048,9542908
432666000,9464388
441380228,9456513
441902000,9274202
460330400,9390537
477013900,9486491
477097400,9301782
477118600,9731951
477176700,8819976
477318900,9826847
477430400,9761011
477813300,9584231
477826400,9442768
477869000,9242546
503000143,9733416
511475000,9178070
525200028,9825025
525200768,9692284
533131004,9348091
533180218,9148532
538004481,9604794
538004533,9629952
538005251,9303065
538005374,9654701
538005845,9732321
538006462,9317781
538006704,9747429
538007019,9290866
538007065,9710593
538007461,9780263
538007797,9746621
538007882,9239886
538090522,9464716
558627968,8122153
562216616,9462017
563003090,9268459
563014970,9252321
563024880,9365788
563040776,9675119
563066520,9430430
563147680,9741372
563983000,9797838
564021997,9627784
564406008,9348132
564570280,9169512
564711951,9565948
564839000,9511882
565024000,9681883
565028000,9215282
565491704,9443085
565536000,9326407
565667504,9174232
566098728,9085649
566194504,9321639
566347608,9663829
566613000,9514999
567068512,9382554
567154984,9748019
574013717,9430674
574451000,9239642
635765168,9515163
636014942,9487249
636015496,9231779
636016579,9751004
636017924,9284867
636018846,9516777
636019093,9572666
636019490,9320843
637322252,9650339
866521888,9342592
5631046,9232888
5631132,9290127
7384144,9378694
30415856,9007386
103867019,9124512
106534063,9260031
200003830,8898879
209128000,9452971
209422000,9221619
210063000,9550709
212163000,9406415
214876118,9084372
218522000,9266566
219031000,9458092
219088000,9430375
248694000,9567685
255805776,9395525
257007000,9607693
273447250,9538139
304018000,9299513
306017000,8130899
311000157,9336880
311000695,9801524
311072200,9621077
311374860,9809887
312656972,9448853
351041000,9116618
352390000,9278806
352828000,9606663
355106000,9790086
355154000,9409508
359840688,9424766
366230000,9418975
367860000,8906602
369314861,9683001
371286000,9326378
372400000,9467421
374857000,9149902
374886000,9647461
377794000,9870173
